PERMNO,VOL,RET,Date,Month,Idiosyncratic Volatility
10001,0,0.018519,1991-08-07,1991-08,0.024204687745933873
10001,200,0.018182,1991-08-08,1991-08,0.024418771823351806
10001,2425,0.0,1991-08-09,1991-08,0.024418771823351806
10001,326,0.0,1991-08-12,1991-08,0.024019107845749555
10001,18250,0.0,1991-08-13,1991-08,0.023585123912301612
10001,200,0.011905,1991-08-14,1991-08,0.0232675168843684
10001,7500,0.011765,1991-08-15,1991-08,0.023355043985075867
10001,3600,0.0,1991-08-16,1991-08,0.021475893299633477
10001,200,-0.034884,1991-08-19,1991-08,0.022099563997077416
10001,2235,0.048193,1991-08-20,1991-08,0.0237339651942881
10001,4000,0.011494,1991-08-21,1991-08,0.023608226391487457
10001,0,0.0,1991-08-22,1991-08,0.023608226391487457
10001,200,0.022727,1991-08-23,1991-08,0.02280160958850137
10001,0,-0.022222,1991-08-26,1991-08,0.022383154913574142
10001,7500,0.045455,1991-08-27,1991-08,0.02375406773404913
10001,300,0.043478,1991-08-28,1991-08,0.024276190601412173
10001,6300,0.0,1991-08-29,1991-08,0.02429697698676531
10001,200,-0.041667,1991-08-30,1991-08,0.02543302356539941
10001,300,0.043478,1991-09-03,1991-09,0.026298713552056194
10001,1500,-0.020833,1991-09-04,1991-09,0.026384987038652982
10001,2550,0.021277,1991-09-05,1991-09,0.025883617755451914
10001,15594,0.0,1991-09-06,1991-09,0.025883617755451914
10001,0,-0.008333,1991-09-09,1991-09,0.02486923547921589
10001,0,0.0,1991-09-10,1991-09,0.024169210277617238
10001,200,0.021277,1991-09-11,1991-09,0.024345308128988694
10001,400,0.0,1991-09-12,1991-09,0.02311945656156951
10001,0,-0.020833,1991-09-13,1991-09,0.022884782222198925
10001,22000,-0.021277,1991-09-16,1991-09,0.023351823825102428
10001,1485,0.0,1991-09-17,1991-09,0.022781428095064088
10001,4291,0.043478,1991-09-18,1991-09,0.023625072771985483
10001,0,-0.020833,1991-09-19,1991-09,0.024016639901578023
10001,1000,0.021277,1991-09-20,1991-09,0.024081506787736864
10001,1600,-0.041667,1991-09-23,1991-09,0.02554661731448303
10001,100,0.043478,1991-09-24,1991-09,0.026539048592311255
10001,686,-0.041667,1991-09-25,1991-09,0.02787840124631567
10001,1600,0.043478,1991-09-26,1991-09,0.02877506872214849
10001,700,0.0,1991-09-27,1991-09,0.028758277734149577
10001,200,-0.041667,1991-09-30,1991-09,0.029963793207860863
10001,200,0.0,1991-10-01,1991-10,0.029103157447082192
10001,400,0.043478,1991-10-02,1991-10,0.028869571675732054
10001,200,0.0,1991-10-03,1991-10,0.028844491519298743
10001,3717,0.0,1991-10-04,1991-10,0.028844491519298743
10001,1400,0.0,1991-10-07,1991-10,0.028625957860900015
10001,9700,0.020833,1991-10-08,1991-10,0.02839768043951527
10001,5300,-0.020408,1991-10-09,1991-10,0.02765094465641191
10001,1150,0.041667,1991-10-10,1991-10,0.027559572369686734
10001,0,-0.02,1991-10-11,1991-10,0.027853734667852473
10001,0,0.0,1991-10-14,1991-10,0.026640236114832454
10001,0,0.0,1991-10-15,1991-10,0.025513943311767633
10001,1200,0.020408,1991-10-16,1991-10,0.025384076092799947
10001,200,-0.04,1991-10-17,1991-10,0.026294963115618256
10001,0,0.020833,1991-10-18,1991-10,0.026548174971930374
10001,100,-0.020408,1991-10-21,1991-10,0.026792037438688614
10001,4600,0.0,1991-10-22,1991-10,0.026792037438688614
10001,3099,0.03125,1991-10-23,1991-10,0.027111654946794073
10001,0,-0.010101,1991-10-24,1991-10,0.027191995910920932
10001,1470,0.0,1991-10-25,1991-10,0.0268782412147819
10001,1400,0.040816,1991-10-28,1991-10,0.027429903035874403
10001,0,-0.009804,1991-10-29,1991-10,0.02753503901737759
10001,1845,-0.029703,1991-10-30,1991-10,0.027107785532624367
10001,600,0.061224,1991-10-31,1991-10,0.02890474338555971
10001,1200,-0.057692,1991-11-01,1991-11,0.030790390479132797
10001,350,0.061224,1991-11-04,1991-11,0.03157756928851973
10001,2000,0.0,1991-11-05,1991-11,0.030716494332887326
10001,0,-0.019231,1991-11-06,1991-11,0.029849195438453425
10001,100,0.019608,1991-11-07,1991-11,0.02906491685233821
10001,200,0.0,1991-11-08,1991-11,0.02906491685233821
10001,400,0.0,1991-11-11,1991-11,0.027821993428337174
10001,1600,0.0,1991-11-12,1991-11,0.027821993428337174
10001,0,-0.009615,1991-11-13,1991-11,0.026929193222162303
10001,700,-0.009709,1991-11-14,1991-11,0.027020904439970607
10001,500,0.039216,1991-11-15,1991-11,0.027838361130088023
10001,3400,0.018868,1991-11-18,1991-11,0.02796519531969991
10001,8372,0.037037,1991-11-19,1991-11,0.028447673036566673
10001,4750,0.017857,1991-11-20,1991-11,0.02813225687660456
10001,3400,0.017544,1991-11-21,1991-11,0.027416988745255586
10001,1050,-0.017241,1991-11-22,1991-11,0.027333625510121896
10001,200,0.0,1991-11-25,1991-11,0.027333625510121896
10001,2200,0.052632,1991-11-26,1991-11,0.028632458560112366
10001,3433,-0.016667,1991-11-27,1991-11,0.0288406066593295
10001,2875,0.0,1991-11-29,1991-11,0.02753918995327856
10001,1342,-0.016949,1991-12-02,1991-12,0.027760314523459194
10001,100,0.034483,1991-12-03,1991-12,0.02776832151105607
10001,2725,-0.008333,1991-12-04,1991-12,0.027890803953167488
10001,0,-0.008403,1991-12-05,1991-12,0.027667965617526775
10001,603,-0.033898,1991-12-06,1991-12,0.02848163775770136
10001,394,0.010526,1991-12-09,1991-12,0.02847711885731759
10001,2200,0.017544,1991-12-10,1991-12,0.027799072956427553
10001,2400,0.0,1991-12-11,1991-12,0.02767618441652446
10001,1500,0.034483,1991-12-12,1991-12,0.02735249897125332
10001,400,-0.033333,1991-12-13,1991-12,0.026376940578585056
10001,2479,0.0,1991-12-16,1991-12,0.023662443351384305
10001,0,0.025862,1991-12-17,1991-12,0.02162260164333693
10001,210,0.02521,1991-12-18,1991-12,0.02190653803285808
10001,5000,-0.032787,1991-12-19,1991-12,0.022572817712904165
10001,1705,-0.016949,1991-12-20,1991-12,0.022768861172637746
10001,200,0.0,1991-12-23,1991-12,0.022768861172637746
10001,200,0.051724,1991-12-24,1991-12,0.024340380756568143
10001,200,-0.04918,1991-12-26,1991-12,0.026331072289719554
10001,4906,0.0,1991-12-27,1991-12,0.026213727540438957
10001,0,0.025862,1991-12-30,1991-12,0.02634592792056113
10001,300,-0.02521,1991-12-31,1991-12,0.026156374984260364
10001,100,0.0,1992-01-02,1992-01,0.026005223399359113
10001,498,0.0,1992-01-03,1992-01,0.02520338966714186
10001,100,0.0,1992-01-06,1992-01,0.0250219375008981
10001,417,0.0,1992-01-07,1992-01,0.0248318158664039
10001,500,0.043103,1992-01-08,1992-01,0.0257596594033134
10001,1200,-0.041322,1992-01-09,1992-01,0.026982398440124053
10001,150,0.0,1992-01-10,1992-01,0.025179158622700763
10001,1200,0.0,1992-01-13,1992-01,0.02499274252775434
10001,800,0.0,1992-01-14,1992-01,0.02499274252775434
10001,1200,0.034483,1992-01-15,1992-01,0.02554223654877922
10001,200,-0.05,1992-01-16,1992-01,0.026455009418855324
10001,2425,0.052632,1992-01-17,1992-01,0.028160499009444402
10001,3100,-0.016667,1992-01-20,1992-01,0.028295862148268125
10001,1000,-0.033898,1992-01-21,1992-01,0.028295862148268125
10001,2690,0.035088,1992-01-22,1992-01,0.02893698253587628
10001,3035,-0.050847,1992-01-23,1992-01,0.030295958256362582
10001,1450,0.0,1992-01-24,1992-01,0.030295958256362582
10001,0,0.008929,1992-01-27,1992-01,0.029623699670380796
10001,500,0.026549,1992-01-28,1992-01,0.029426942754955842
10001,100,0.0,1992-01-29,1992-01,0.029426942754955842
10001,200,-0.051724,1992-01-30,1992-01,0.030503453276976518
10001,200,0.0,1992-01-31,1992-01,0.030067384227056917
10001,1000,0.0,1992-02-03,1992-02,0.029538840423489338
10001,1500,0.0,1992-02-04,1992-02,0.029403139741957105
10001,0,0.027273,1992-02-05,1992-02,0.02986429878643975
10001,0,0.0,1992-02-06,1992-02,0.028195333624861423
10001,1000,-0.026549,1992-02-07,1992-02,0.027178461162615807
10001,500,0.0,1992-02-10,1992-02,0.027178461162615807
10001,200,0.0,1992-02-11,1992-02,0.026689355090979878
10001,14970,-0.072727,1992-02-12,1992-02,0.029372648304807836
10001,1940,-0.039216,1992-02-13,1992-02,0.03005972625698423
10001,2500,0.0,1992-02-14,1992-02,0.03005972625698423
10001,900,-0.020408,1992-02-18,1992-02,0.030169574550945478
10001,9300,-0.041667,1992-02-19,1992-02,0.030842877735870963
10001,1425,-0.021739,1992-02-20,1992-02,0.02943365821796458
10001,1200,0.0,1992-02-21,1992-02,0.028849055699520263
10001,168,0.011111,1992-02-24,1992-02,0.0290262954997349
10001,2400,0.032967,1992-02-25,1992-02,0.029935545418736585
10001,1341,-0.06383,1992-02-26,1992-02,0.03167215649957124
10001,100,0.0,1992-02-27,1992-02,0.03066148272428657
10001,105,0.0,1992-02-28,1992-02,0.029747643099549255
10001,550,0.068182,1992-03-02,1992-03,0.030954382243764823
10001,1100,-0.06383,1992-03-03,1992-03,0.03258347843182555
10001,800,0.068182,1992-03-04,1992-03,0.03514587042670268
10001,100,-0.042553,1992-03-05,1992-03,0.03488820862429946
10001,400,0.044444,1992-03-06,1992-03,0.03522627984939065
10001,0,-0.008511,1992-03-09,1992-03,0.035217059578199914
10001,3830,0.043478,1992-03-10,1992-03,0.03625490569415336
10001,8500,0.020833,1992-03-11,1992-03,0.03610160360694664
10001,200,0.0,1992-03-12,1992-03,0.03610160360694664
10001,0,-0.030612,1992-03-13,1992-03,0.03534808585944133
10001,1738,0.031579,1992-03-16,1992-03,0.03593173026216986
10001,0,-0.030612,1992-03-17,1992-03,0.036282820773020474
10001,100,-0.031579,1992-03-18,1992-03,0.03662503833937815
10001,2731,0.0,1992-03-19,1992-03,0.03613515562314898
10001,6267,0.021739,1992-03-20,1992-03,0.03647123181068204
10001,400,0.0,1992-03-23,1992-03,0.03625287153191034
10001,150,0.042553,1992-03-24,1992-03,0.037240227770455464
10001,625,0.0,1992-03-25,1992-03,0.037240227770455464
10001,0,-0.020408,1992-03-26,1992-03,0.03500787775253995
10001,300,0.0,1992-03-27,1992-03,0.03425563056812033
10001,0,0.0,1992-03-30,1992-03,0.03425563056812033
10001,400,-0.020833,1992-03-31,1992-03,0.03426458108222293
10001,0,0.0,1992-04-01,1992-04,0.03333687408911239
10001,500,0.021277,1992-04-02,1992-04,0.03321949987238315
10001,300,0.0,1992-04-03,1992-04,0.03321949987238315
10001,300,0.0,1992-04-06,1992-04,0.03318925154191705
10001,0,-0.020833,1992-04-07,1992-04,0.03295281560858394
10001,0,0.0,1992-04-08,1992-04,0.030602395889301165
10001,170,-0.021277,1992-04-09,1992-04,0.030921209803119045
10001,200,0.043478,1992-04-10,1992-04,0.0318121695849607
10001,1300,0.0,1992-04-13,1992-04,0.02939975172279638
10001,500,-0.020833,1992-04-14,1992-04,0.027057284823045383
10001,0,0.0,1992-04-15,1992-04,0.024093161414922636
10001,4645,-0.021277,1992-04-16,1992-04,0.023067025196303406
10001,0,0.021739,1992-04-20,1992-04,0.021952271312041288
10001,200,0.0,1992-04-21,1992-04,0.02188450935208758
10001,300,0.0,1992-04-22,1992-04,0.020357177982394715
10001,800,0.0,1992-04-23,1992-04,0.01995565815792833
10001,300,0.0,1992-04-24,1992-04,0.01995565815792833
10001,0,-0.010638,1992-04-27,1992-04,0.019261536983617482
10001,2200,-0.010753,1992-04-28,1992-04,0.018357480315701797
10001,175,0.0,1992-04-29,1992-04,0.0175415519302224
10001,0,0.032609,1992-04-30,1992-04,0.017587760986177182
10001,100,0.031579,1992-05-01,1992-05,0.018436854144729318
10001,1500,-0.020408,1992-05-04,1992-05,0.018507882151393894
10001,0,-0.010417,1992-05-05,1992-05,0.018622053001009675
10001,100,0.031579,1992-05-06,1992-05,0.01786007709061633
10001,400,-0.061224,1992-05-07,1992-05,0.021084910888415284
10001,916,0.0,1992-05-08,1992-05,0.020793999308376953
10001,0,0.032609,1992-05-11,1992-05,0.02169219607598203
10001,810,-0.031579,1992-05-12,1992-05,0.022439462237087027
10001,0,0.032609,1992-05-13,1992-05,0.022940630720668265
10001,2100,-0.010526,1992-05-14,1992-05,0.023030569390798124
10001,100,-0.021277,1992-05-15,1992-05,0.023001746066156663
10001,400,0.054348,1992-05-18,1992-05,0.025137422230793575
10001,0,-0.020619,1992-05-19,1992-05,0.025435921731071492
10001,0,0.0,1992-05-20,1992-05,0.02513114520985107
10001,400,-0.031579,1992-05-21,1992-05,0.02581176658262839
10001,6000,0.065217,1992-05-22,1992-05,0.028125773416921348
10001,300,0.0,1992-05-26,1992-05,0.027040011803052065
10001,0,-0.020408,1992-05-27,1992-05,0.027322279244908928
10001,550,-0.020833,1992-05-28,1992-05,0.027322279244908928
10001,0,0.021277,1992-05-29,1992-05,0.02758752328386748
10001,2000,-0.010417,1992-06-01,1992-06,0.027354477257688158
10001,500,-0.010526,1992-06-02,1992-06,0.027162041840051145
10001,0,0.021277,1992-06-03,1992-06,0.02742894958871428
10001,100,0.020833,1992-06-04,1992-06,0.027663814846116744
10001,190,-0.040816,1992-06-05,1992-06,0.02873614643097258
10001,0,0.034681,1992-06-08,1992-06,0.029409325116168596
10001,0,0.0,1992-06-09,1992-06,0.029321262809439655
10001,1000,0.0,1992-06-10,1992-06,0.02922672684866039
10001,3350,-0.020833,1992-06-11,1992-06,0.029528373100826406
10001,400,0.0,1992-06-12,1992-06,0.02894080876351257
10001,0,0.021277,1992-06-15,1992-06,0.028618460768206566
10001,1500,0.0,1992-06-16,1992-06,0.028354485016129003
10001,500,-0.020833,1992-06-17,1992-06,0.028559876849057537
10001,1000,0.0,1992-06-18,1992-06,0.027949356130926032
10001,4943,0.042553,1992-06-19,1992-06,0.026572736585849015
10001,0,-0.010204,1992-06-22,1992-06,0.02667599289104321
10001,0,0.0,1992-06-23,1992-06,0.02606594993861337
10001,1500,-0.010309,1992-06-24,1992-06,0.025417672682920667
10001,0,0.010417,1992-06-25,1992-06,0.024816874716866406
10001,3216,0.030928,1992-06-26,1992-06,0.025278380091504564
10001,0,-0.03,1992-06-29,1992-06,0.025612893958510127
10001,250,-0.030928,1992-06-30,1992-06,0.024363522933473405
10001,100,0.0,1992-07-01,1992-07,0.024060322596130845
10001,0,0.031915,1992-07-02,1992-07,0.024739864579513028
10001,500,0.030928,1992-07-06,1992-07,0.024495563123558304
10001,0,-0.03,1992-07-07,1992-07,0.022293684441212658
10001,100,0.010309,1992-07-08,1992-07,0.02236770867048781
10001,0,-0.010204,1992-07-09,1992-07,0.022112159648420615
10001,1300,-0.010309,1992-07-10,1992-07,0.021835321836024265
10001,0,0.010417,1992-07-13,1992-07,0.021582419837163434
10001,152,-0.030928,1992-07-14,1992-07,0.022270642321923138
10001,0,0.031915,1992-07-15,1992-07,0.022896998355303212
10001,0,0.0,1992-07-16,1992-07,0.02259843192985976
10001,100,0.030928,1992-07-17,1992-07,0.022975534600711802
10001,0,-0.03,1992-07-20,1992-07,0.022367649530454486
10001,0,0.0,1992-07-21,1992-07,0.021484362039405066
10001,0,0.0,1992-07-22,1992-07,0.021484362039405066
10001,2550,0.030928,1992-07-23,1992-07,0.022186731734498893
10001,275,0.0,1992-07-24,1992-07,0.021782767707261293
10001,100,0.0,1992-07-27,1992-07,0.021782767707261293
10001,300,0.0,1992-07-28,1992-07,0.02148774271347945
10001,100,0.0,1992-07-29,1992-07,0.02148774271347945
10001,200,0.0,1992-07-30,1992-07,0.0210708864283912
10001,100,0.0,1992-07-31,1992-07,0.0210708864283912
10001,600,-0.06,1992-08-03,1992-08,0.022576687584763173
10001,500,0.06383,1992-08-04,1992-08,0.025419057972927202
10001,400,0.0,1992-08-05,1992-08,0.025419057972927202
10001,0,-0.02,1992-08-06,1992-08,0.025632722956964702
10001,100,0.020408,1992-08-07,1992-08,0.02582342166802895
10001,0,-0.02,1992-08-10,1992-08,0.02548285473526505
10001,0,0.0,1992-08-11,1992-08,0.02486063407956303
10001,400,0.020408,1992-08-12,1992-08,0.024374832210563073
10001,0,-0.02,1992-08-13,1992-08,0.024712531778478274
10001,400,0.020408,1992-08-14,1992-08,0.024313220379801218
10001,2000,-0.01,1992-08-17,1992-08,0.023734876466848347
10001,100,-0.030303,1992-08-18,1992-08,0.02374811574137024
10001,0,0.020833,1992-08-19,1992-08,0.023983329148490357
10001,0,0.0,1992-08-20,1992-08,0.023901769229109564
10001,0,0.0,1992-08-21,1992-08,0.02381319983963303
10001,100,0.020408,1992-08-24,1992-08,0.02401897190046177
10001,0,-0.02,1992-08-25,1992-08,0.023592521346719218
10001,6267,0.020408,1992-08-26,1992-08,0.023173472672061008
10001,3600,0.0,1992-08-27,1992-08,0.023173472672061008
10001,200,0.04,1992-08-28,1992-08,0.02362849204200958
10001,1000,0.0,1992-08-31,1992-08,0.022868595729997693
10001,720,0.0,1992-09-01,1992-09,0.022868595729997693
10001,1600,0.019231,1992-09-02,1992-09,0.023062562174080592
10001,500,0.0,1992-09-03,1992-09,0.022464713587358923
10001,0,-0.009434,1992-09-04,1992-09,0.022562211726206288
10001,4200,0.009524,1992-09-08,1992-09,0.022601914945038576
10001,0,0.021321,1992-09-09,1992-09,0.02286434250937924
10001,4200,0.046729,1992-09-10,1992-09,0.024211866814725844
10001,4800,0.035714,1992-09-11,1992-09,0.02485453818375199
10001,100,-0.034483,1992-09-14,1992-09,0.02590017892220628
10001,2100,0.0,1992-09-15,1992-09,0.02288935212311811
10001,1500,-0.017857,1992-09-16,1992-09,0.020576074728847725
10001,0,0.027273,1992-09-17,1992-09,0.02100153032015775
10001,0,0.0,1992-09-18,1992-09,0.02050238001143606
10001,3600,-0.00885,1992-09-21,1992-09,0.020457368564278062
10001,5581,0.017857,1992-09-22,1992-09,0.020065637100626102
10001,1151,0.0,1992-09-23,1992-09,0.020065637100626102
10001,2700,0.035088,1992-09-24,1992-09,0.020609827054018464
10001,5329,0.016949,1992-09-25,1992-09,0.020092056839720873
10001,1248,-0.008333,1992-09-28,1992-09,0.02013364610546236
10001,0,-0.016807,1992-09-29,1992-09,0.020361933580699727
10001,500,0.025641,1992-09-30,1992-09,0.019447126375078547
10001,2016,-0.05,1992-10-01,1992-10,0.021975946587670294
10001,940,0.017544,1992-10-02,1992-10,0.02205289999750599
10001,300,0.034483,1992-10-05,1992-10,0.022606844408708172
10001,100,0.0,1992-10-06,1992-10,0.022509181605449947
10001,500,0.0,1992-10-07,1992-10,0.02198006184286322
10001,0,-0.025,1992-10-08,1992-10,0.02260789210130762
10001,1400,-0.008547,1992-10-09,1992-10,0.022738107102370026
10001,0,0.008621,1992-10-12,1992-10,0.02180371601472039
10001,0,0.0,1992-10-13,1992-10,0.02180371601472039
10001,500,-0.025641,1992-10-14,1992-10,0.02248050334551733
10001,0,0.026316,1992-10-15,1992-10,0.02268556071211351
10001,0,0.0,1992-10-16,1992-10,0.02268556071211351
10001,2000,0.008547,1992-10-19,1992-10,0.02255728257990432
10001,400,0.016949,1992-10-20,1992-10,0.022654419685107036
10001,9200,-0.05,1992-10-21,1992-10,0.024524223631682638
10001,1100,0.017544,1992-10-22,1992-10,0.023251216256804486
10001,2200,0.0,1992-10-23,1992-10,0.022331627273247775
10001,0,0.008621,1992-10-26,1992-10,0.02138699105875172
10001,1600,-0.025641,1992-10-27,1992-10,0.02196108946905448
10001,1720,0.052632,1992-10-28,1992-10,0.02360280958982072
10001,2000,0.0,1992-10-29,1992-10,0.0231637736334924
10001,0,-0.025,1992-10-30,1992-10,0.02369177571500044
10001,850,0.025641,1992-11-02,1992-11,0.024010327391143265
10001,0,-0.025,1992-11-03,1992-11,0.02434281545737784
10001,0,0.0,1992-11-04,1992-11,0.02434281545737784
10001,0,0.0,1992-11-05,1992-11,0.023483929422836825
10001,200,-0.025641,1992-11-06,1992-11,0.023709241796440236
10001,300,0.052632,1992-11-09,1992-11,0.025632393732626053
10001,0,-0.025,1992-11-10,1992-11,0.025866787113025348
10001,100,-0.025641,1992-11-11,1992-11,0.025830437751751825
10001,0,0.026316,1992-11-12,1992-11,0.024606616075669604
10001,500,0.025641,1992-11-13,1992-11,0.024835885256583073
10001,2000,-0.05,1992-11-16,1992-11,0.025732083303471195
10001,100,0.052632,1992-11-17,1992-11,0.027559339173654097
10001,1000,-0.033333,1992-11-18,1992-11,0.028238181944180527
10001,700,-0.017241,1992-11-19,1992-11,0.0280432301470713
10001,1000,0.008772,1992-11-20,1992-11,0.028049837143461494
10001,0,0.008696,1992-11-23,1992-11,0.028050626956523137
10001,0,0.0,1992-11-24,1992-11,0.028050626956523137
10001,100,0.017241,1992-11-25,1992-11,0.027785372409042764
10001,0,-0.016949,1992-11-27,1992-11,0.027576156043044583
10001,200,-0.008621,1992-11-30,1992-11,0.02762190599891041
10001,0,0.017391,1992-12-01,1992-12,0.02776537585143165
10001,400,-0.025641,1992-12-02,1992-12,0.0279616696660999
10001,0,0.026316,1992-12-03,1992-12,0.026829884349080912
10001,0,0.0,1992-12-04,1992-12,0.026652244071505984
10001,0,0.010769,1992-12-07,1992-12,0.026715947256919077
10001,100,-0.025641,1992-12-08,1992-12,0.027107776669325394
10001,1100,0.0,1992-12-09,1992-12,0.026677332349294446
10001,300,0.0,1992-12-10,1992-12,0.024809508617190227
10001,1189,0.0,1992-12-11,1992-12,0.024809508617190227
10001,300,0.035088,1992-12-14,1992-12,0.02523167484386314
10001,0,-0.033898,1992-12-15,1992-12,0.025561804635085884
10001,3900,-0.017544,1992-12-16,1992-12,0.02535620269586955
10001,0,0.017857,1992-12-17,1992-12,0.025583924428882247
10001,500,-0.017544,1992-12-18,1992-12,0.02577912024708742
10001,189,0.035714,1992-12-21,1992-12,0.026169445559506097
10001,0,-0.017241,1992-12-22,1992-12,0.024496169649184104
10001,0,0.0,1992-12-23,1992-12,0.024075367172550096
10001,230,-0.017544,1992-12-24,1992-12,0.0238247372694563
10001,500,0.0,1992-12-28,1992-12,0.023302713516699693
10001,300,0.017857,1992-12-29,1992-12,0.023039586840364824
10001,1205,0.0,1992-12-30,1992-12,0.02110733458466428
10001,300,-0.017544,1992-12-31,1992-12,0.018913364641675073
10001,150,0.035714,1993-01-04,1993-01,0.019139578352079797
10001,0,-0.017241,1993-01-05,1993-01,0.019139578352079797
10001,0,0.0,1993-01-06,1993-01,0.019076279097681576
10001,228,0.017544,1993-01-07,1993-01,0.019278827556549485
10001,1375,0.0,1993-01-08,1993-01,0.019278827556549485
10001,200,0.0,1993-01-11,1993-01,0.01901890881528531
10001,0,-0.017241,1993-01-12,1993-01,0.01902793407405113
10001,700,-0.035088,1993-01-13,1993-01,0.020026485510672976
10001,400,0.0,1993-01-14,1993-01,0.01972732056352538
10001,0,0.018182,1993-01-15,1993-01,0.019500067214296167
10001,0,0.0,1993-01-18,1993-01,0.01885434595862677
10001,200,-0.017857,1993-01-19,1993-01,0.01910429784455144
10001,355,0.036364,1993-01-20,1993-01,0.0202115465372256
10001,300,0.0,1993-01-21,1993-01,0.019653560910892466
10001,200,-0.035088,1993-01-22,1993-01,0.020682149653719506
10001,0,0.018182,1993-01-25,1993-01,0.02097627871175206
10001,0,0.0,1993-01-26,1993-01,0.02097627871175206
10001,300,-0.017857,1993-01-27,1993-01,0.020098383302083543
10001,0,0.018182,1993-01-28,1993-01,0.01950124755104467
10001,0,0.0,1993-01-29,1993-01,0.019230785565899498
10001,200,-0.017857,1993-02-01,1993-02,0.01920407135236942
10001,100,0.0,1993-02-02,1993-02,0.018948710479553228
10001,0,0.018182,1993-02-03,1993-02,0.01804441074634353
10001,0,0.0,1993-02-04,1993-02,0.017782349803997316
10001,0,0.0,1993-02-05,1993-02,0.017782349803997316
10001,100,-0.017857,1993-02-08,1993-02,0.017792821738735993
10001,200,0.036364,1993-02-09,1993-02,0.019020636767596053
10001,200,-0.035088,1993-02-10,1993-02,0.01981951697927962
10001,0,0.018182,1993-02-11,1993-02,0.02012676962780103
10001,100,0.017857,1993-02-12,1993-02,0.0201243767733585
10001,135,-0.017544,1993-02-16,1993-02,0.01926780295288058
10001,0,0.0,1993-02-17,1993-02,0.019021903207291992
10001,100,0.017857,1993-02-18,1993-02,0.019312495185997966
10001,0,-0.017544,1993-02-19,1993-02,0.01928715745575246
10001,0,0.0,1993-02-22,1993-02,0.01928715745575246
10001,0,0.0,1993-02-23,1993-02,0.01928715745575246
10001,500,0.017857,1993-02-24,1993-02,0.01933178407572808
10001,0,-0.017544,1993-02-25,1993-02,0.018474430692891078
10001,700,0.017857,1993-02-26,1993-02,0.018734743558610448
10001,100,0.017544,1993-03-01,1993-03,0.018715342912707454
10001,0,-0.025862,1993-03-02,1993-03,0.01936358330391912
10001,0,0.0,1993-03-03,1993-03,0.01905250592143212
10001,0,0.0,1993-03-04,1993-03,0.017848551407816556
10001,0,0.0,1993-03-05,1993-03,0.017848551407816556
10001,150,-0.015398,1993-03-08,1993-03,0.016853366898552956
10001,4800,0.0,1993-03-09,1993-03,0.016519833946488063
10001,1800,0.036364,1993-03-10,1993-03,0.01781027923087138
10001,1370,-0.017544,1993-03-11,1993-03,0.017798865191644773
10001,100,0.017857,1993-03-12,1993-03,0.017788226545480366
10001,1770,-0.008772,1993-03-15,1993-03,0.01787918263094188
10001,100,0.00885,1993-03-16,1993-03,0.01757899545911891
10001,0,-0.008772,1993-03-17,1993-03,0.017681258943318734
10001,300,-0.026549,1993-03-18,1993-03,0.018100789761934317
10001,0,0.027273,1993-03-19,1993-03,0.018776332370986252
10001,123,0.026549,1993-03-22,1993-03,0.01935190306543576
10001,350,-0.051724,1993-03-23,1993-03,0.02141214531655972
10001,200,0.0,1993-03-24,1993-03,0.020319268102825007
10001,500,0.0,1993-03-25,1993-03,0.019247833453359755
10001,0,0.027273,1993-03-26,1993-03,0.019603124251494693
10001,200,-0.026549,1993-03-29,1993-03,0.01994913279332578
10001,0,0.027273,1993-03-30,1993-03,0.020312624405956763
10001,1800,0.00885,1993-03-31,1993-03,0.020363655680433794
10001,0,-0.008772,1993-04-01,1993-04,0.020190906092885562
10001,0,0.0,1993-04-02,1993-04,0.019908839508169934
10001,320,0.026549,1993-04-05,1993-04,0.02045156010798623
10001,0,-0.025862,1993-04-06,1993-04,0.021063924009122045
10001,0,0.0,1993-04-07,1993-04,0.020818856685430754
10001,300,-0.026549,1993-04-08,1993-04,0.021147275886196207
10001,0,0.027273,1993-04-12,1993-04,0.02148862675757657
10001,200,0.026549,1993-04-13,1993-04,0.02179832442260947
10001,400,0.0,1993-04-14,1993-04,0.021219005761995195
10001,1100,0.0,1993-04-15,1993-04,0.021219005761995195
10001,6500,0.017241,1993-04-16,1993-04,0.02141037114948313
10001,3400,0.0,1993-04-19,1993-04,0.02141037114948313
10001,2000,0.0,1993-04-20,1993-04,0.021160857402180124
10001,17470,0.0,1993-04-21,1993-04,0.021160857402180124
10001,1900,-0.016949,1993-04-22,1993-04,0.020450825175297296
10001,750,0.017241,1993-04-23,1993-04,0.020361807802562738
10001,10155,0.0,1993-04-26,1993-04,0.020140345645911356
10001,1800,0.0,1993-04-27,1993-04,0.020051846481461275
10001,0,0.033898,1993-04-28,1993-04,0.020867322478613202
10001,1050,0.032787,1993-04-29,1993-04,0.02146583437888237
10001,0,-0.031746,1993-04-30,1993-04,0.021738936683832474
10001,0,0.0,1993-05-03,1993-05,0.021284081208545344
10001,330,0.016393,1993-05-04,1993-05,0.020971421849088172
10001,100,0.016129,1993-05-05,1993-05,0.018433951279025078
10001,0,-0.031746,1993-05-06,1993-05,0.019588169289550546
10001,200,0.032787,1993-05-07,1993-05,0.020280344299827342
10001,0,-0.031746,1993-05-10,1993-05,0.02087264429240987
10001,0,0.0,1993-05-11,1993-05,0.02013661273322341
